Freq.	1/I(Vin)
1.69196919691987e+05	-3.92854178507373e-03,5.12213611454633e-01
1.69206920692087e+05	-3.92921297913521e-03,5.07245817547208e-01
1.69216921692187e+05	-3.92988771793243e-03,5.02277473291691e-01
1.69226922692287e+05	-3.93056600275731e-03,4.97308574230139e-01
1.69236923692387e+05	-3.93124783491316e-03,4.92339115903219e-01
1.69246924692487e+05	-3.93193321571468e-03,4.87369093850196e-01
1.69256925692587e+05	-3.93262214648800e-03,4.82398503609015e-01
1.69266926692687e+05	-3.93331462857066e-03,4.77427340716133e-01
1.69276927692787e+05	-3.93401066331161e-03,4.72455600706617e-01
1.69286928692888e+05	-3.93471025207127e-03,4.67483279114077e-01
1.69296929692988e+05	-3.93541339622145e-03,4.62510371470685e-01
1.69306930693088e+05	-3.93612009714544e-03,4.57536873307204e-01
1.69316931693188e+05	-3.93683035623796e-03,4.52562780152777e-01
1.69326932693288e+05	-3.93754417490522e-03,4.47588087535166e-01
1.69336933693388e+05	-3.93826155456487e-03,4.42612790980581e-01
1.69346934693488e+05	-3.93898249664604e-03,4.37636886013746e-01
1.69356935693588e+05	-3.93970700258935e-03,4.32660368157757e-01
1.69366936693688e+05	-3.94043507384691e-03,4.27683232934248e-01
1.69376937693788e+05	-3.94116671188232e-03,4.22705475863242e-01
1.69386938693888e+05	-3.94190191817069e-03,4.17727092463192e-01
1.69396939693988e+05	-3.94264069419865e-03,4.12748078250945e-01
1.69406940694088e+05	-3.94338304146433e-03,4.07768428741750e-01
1.69416941694188e+05	-3.94412896147742e-03,4.02788139449212e-01
1.69426942694288e+05	-3.94487845575913e-03,3.97807205885326e-01
1.69436943694388e+05	-3.94563152584221e-03,3.92825623560356e-01
1.69446944694488e+05	-3.94638817327096e-03,3.87843387983039e-01
1.69456945694588e+05	-3.94714839960128e-03,3.82860494660258e-01
1.69466946694688e+05	-3.94791220640060e-03,3.77876939097359e-01
1.69476947694788e+05	-3.94867959524794e-03,3.72892716797817e-01
1.69486948694888e+05	-3.94945056773391e-03,3.67907823263520e-01
1.69496949694988e+05	-3.95022512546073e-03,3.62922253994532e-01
1.69506950695088e+05	-3.95100327004219e-03,3.57936004489217e-01
1.69516951695188e+05	-3.95178500310373e-03,3.52949070244081e-01
1.69526952695288e+05	-3.95257032628239e-03,3.47961446753947e-01
1.69536953695388e+05	-3.95335924122686e-03,3.42973129511771e-01
1.69546954695488e+05	-3.95415174959745e-03,3.37984114008725e-01
1.69556955695588e+05	-3.95494785306613e-03,3.32994395734118e-01
1.69566956695688e+05	-3.95574755331653e-03,3.28003970175473e-01
1.69576957695788e+05	-3.95655085204395e-03,3.23012832818404e-01
1.69586958695888e+05	-3.95735775095535e-03,3.18020979146662e-01
1.69596959695988e+05	-3.95816825176942e-03,3.13028404642121e-01
1.69606960696088e+05	-3.95898235621650e-03,3.08035104784709e-01
1.69616961696188e+05	-3.95980006603864e-03,3.03041075052568e-01
1.69626962696288e+05	-3.96062138298965e-03,2.98046310921752e-01
1.69636963696388e+05	-3.96144630883500e-03,2.93050807866459e-01
1.69646964696488e+05	-3.96227484535196e-03,2.88054561358908e-01
1.69656965696588e+05	-3.96310699432951e-03,2.83057566869279e-01
1.69666966696688e+05	-3.96394275756838e-03,2.78059819865878e-01
1.69676967696788e+05	-3.96478213688108e-03,2.73061315814948e-01
1.69686968696888e+05	-3.96562513409191e-03,2.68062050180662e-01
1.69696969696988e+05	-3.96647175103690e-03,2.63062018425262e-01
1.69706970697088e+05	-3.96732198956395e-03,2.58061216008864e-01
1.69716971697188e+05	-3.96817585153271e-03,2.53059638389539e-01
1.69726972697288e+05	-3.96903333881467e-03,2.48057281023291e-01
1.69736973697388e+05	-3.96989445329315e-03,2.43054139364005e-01
1.69746974697488e+05	-3.97075919686331e-03,2.38050208863501e-01
1.69756975697588e+05	-3.97162757143214e-03,2.33045484971419e-01
1.69766976697688e+05	-3.97249957891850e-03,2.28039963135310e-01
1.69776977697788e+05	-3.97337522125314e-03,2.23033638800561e-01
1.69786978697888e+05	-3.97425450037865e-03,2.18026507410366e-01
1.69796979697988e+05	-3.97513741824956e-03,2.13018564405764e-01
1.69806980698089e+05	-3.97602397683226e-03,2.08009805225589e-01
1.69816981698189e+05	-3.97691417810509e-03,2.03000225306475e-01
1.69826982698289e+05	-3.97780802405830e-03,1.97989820082765e-01
1.69836983698389e+05	-3.97870551669408e-03,1.92978584986644e-01
1.69846984698489e+05	-3.97960665802656e-03,1.87966515448043e-01
1.69856985698589e+05	-3.98051145008186e-03,1.82953606894495e-01
1.69866986698689e+05	-3.98141989489803e-03,1.77939854751377e-01
1.69876987698789e+05	-3.98233199452515e-03,1.72925254441729e-01
1.69886988698889e+05	-3.98324775102525e-03,1.67909801386270e-01
1.69896989698989e+05	-3.98416716647240e-03,1.62893491003359e-01
1.69906990699089e+05	-3.98509024295270e-03,1.57876318709028e-01
1.69916991699189e+05	-3.98601698256422e-03,1.52858279916986e-01
1.69926992699289e+05	-3.98694738741716e-03,1.47839370038479e-01
1.69936993699389e+05	-3.98788145963371e-03,1.42819584482465e-01
1.69946994699489e+05	-3.98881920134816e-03,1.37798918655395e-01
1.69956995699589e+05	-3.98976061470687e-03,1.32777367961357e-01
1.69966996699689e+05	-3.99070570186830e-03,1.27754927801978e-01
1.69976997699789e+05	-3.99165446500300e-03,1.22731593576461e-01
1.69986998699889e+05	-3.99260690629366e-03,1.17707360681515e-01
1.69996999699989e+05	-3.99356302793510e-03,1.12682224511374e-01
1.70007000700089e+05	-3.99452283213427e-03,1.07656180457751e-01
1.70017001700189e+05	-3.99548632111029e-03,1.02629223909889e-01
1.70027002700289e+05	-3.99645349709443e-03,9.76013502544718e-02
1.70037003700389e+05	-3.99742436233017e-03,9.25725548756617e-02
1.70047004700489e+05	-3.99839891907317e-03,8.75428331550026e-02
1.70057005700589e+05	-3.99937716959131e-03,8.25121804715683e-02
1.70067006700689e+05	-4.00035911616469e-03,7.74805922017357e-02
1.70077007700789e+05	-4.00134476108562e-03,7.24480637193865e-02
1.70087008700889e+05	-4.00233410665871e-03,6.74145903956597e-02
1.70097009700989e+05	-4.00332715520079e-03,6.23801675991573e-02
1.70107010701089e+05	-4.00432390904101e-03,5.73447906957518e-02
1.70117011701189e+05	-4.00532437052075e-03,5.23084550487597e-02
1.70127012701289e+05	-4.00632854199375e-03,4.72711560186820e-02
1.70137013701389e+05	-4.00733642582604e-03,4.22328889634414e-02
1.70147014701489e+05	-4.00834802439602e-03,3.71936492381192e-02
1.70157015701589e+05	-4.00936334009437e-03,3.21534321952419e-02
1.70167016701689e+05	-4.01038237532419e-03,2.71122331844473e-02
1.70177017701789e+05	-4.01140513250093e-03,2.20700475526501e-02
1.70187018701889e+05	-4.01243161405244e-03,1.70268706440396e-02
1.70197019701989e+05	-4.01346182241897e-03,1.19826977999635e-02
1.70207020702089e+05	-4.01449576005319e-03,6.93752435898218e-03
1.70217021702189e+05	-4.01553342942020e-03,1.89134565683010e-03
1.70227022702289e+05	-4.01657483299754e-03,-3.15584297356509e-03
1.70237023702389e+05	-4.01761997327524e-03,-8.20404620216804e-03
1.70247024702489e+05	-4.01866885275578e-03,-1.32532687017924e-02
1.70257025702589e+05	-4.01972147395416e-03,-1.83035151481693e-02
1.70267026702689e+05	-4.02077783939785e-03,-2.33547902198255e-02
1.70277027702789e+05	-4.02183795162688e-03,-2.84070985983214e-02
1.70287028702889e+05	-4.02290181319379e-03,-3.34604449680679e-02
1.70297029702989e+05	-4.02396942666371e-03,-3.85148340164759e-02
1.70307030703089e+05	-4.02504079461430e-03,-4.35702704338813e-02
1.70317031703189e+05	-4.02611591963583e-03,-4.86267589135807e-02
1.70327032703290e+05	-4.02719480433115e-03,-5.36843041519195e-02
1.70337033703390e+05	-4.02827745131575e-03,-5.87429108482067e-02
1.70347034703490e+05	-4.02936386321775e-03,-6.38025837048028e-02
1.70357035703590e+05	-4.03045404267789e-03,-6.88633274270713e-02
1.70367036703690e+05	-4.03154799234960e-03,-7.39251467234673e-02
1.70377037703790e+05	-4.03264571489899e-03,-7.89880463055060e-02
1.70387038703890e+05	-4.03374721300483e-03,-8.40520308877468e-02
1.70397039703990e+05	-4.03485248935866e-03,-8.91171051879411e-02
1.70407040704090e+05	-4.03596154666472e-03,-9.41832739269212e-02
1.70417041704190e+05	-4.03707438763997e-03,-9.92505418285814e-02
1.70427042704290e+05	-4.03819101501417e-03,-1.04318913620066e-01
1.70437043704390e+05	-4.03931143152985e-03,-1.09388394031634e-01
1.70447044704490e+05	-4.04043563994233e-03,-1.14458987796772e-01
1.70457045704590e+05	-4.04156364301972e-03,-1.19530699652084e-01
1.70467046704690e+05	-4.04269544354301e-03,-1.24603534337483e-01
1.70477047704790e+05	-4.04383104430597e-03,-1.29677496596020e-01
1.70487048704890e+05	-4.04497044811530e-03,-1.34752591174077e-01
1.70497049704990e+05	-4.04611365779053e-03,-1.39828822821223e-01
1.70507050705090e+05	-4.04726067616412e-03,-1.44906196290404e-01
1.70517051705190e+05	-4.04841150608141e-03,-1.49984716337714e-01
1.70527052705290e+05	-4.04956615040072e-03,-1.55064387722719e-01
1.70537053705390e+05	-4.05072461199326e-03,-1.60145215208207e-01
1.70547054705490e+05	-4.05188689374327e-03,-1.65227203560328e-01
1.70557055705590e+05	-4.05305299854792e-03,-1.70310357548625e-01
1.70567056705690e+05	-4.05422292931742e-03,-1.75394681945978e-01
1.70577057705790e+05	-4.05539668897498e-03,-1.80480181528650e-01
1.70587058705890e+05	-4.05657428045686e-03,-1.85566861076358e-01
1.70597059705990e+05	-4.05775570671237e-03,-1.90654725372216e-01
1.70607060706090e+05	-4.05894097070392e-03,-1.95743779202825e-01
1.70617061706190e+05	-4.06013007540696e-03,-2.00834027358110e-01
1.70627062706290e+05	-4.06132302381011e-03,-2.05925474631643e-01
1.70637063706390e+05	-4.06251981891508e-03,-2.11018125820376e-01
1.70647064706490e+05	-4.06372046373674e-03,-2.16111985724736e-01
1.70657065706590e+05	-4.06492496130315e-03,-2.21207059148827e-01
1.70667066706690e+05	-4.06613331465551e-03,-2.26303350900105e-01
1.70677067706790e+05	-4.06734552684829e-03,-2.31400865789735e-01
1.70687068706890e+05	-4.06856160094911e-03,-2.36499608632326e-01
1.70697069706990e+05	-4.06978154003889e-03,-2.41599584246171e-01
1.70707070707090e+05	-4.07100534721179e-03,-2.46700797453144e-01
1.70717071707190e+05	-4.07223302557525e-03,-2.51803253078678e-01
1.70727072707290e+05	-4.07346457825003e-03,-2.56906955951969e-01
1.70737073707390e+05	-4.07470000837018e-03,-2.62011910905722e-01
1.70747074707490e+05	-4.07593931908313e-03,-2.67118122776427e-01
1.70757075707590e+05	-4.07718251354961e-03,-2.72225596404162e-01
1.70767076707690e+05	-4.07842959494380e-03,-2.77334336632828e-01
1.70777077707790e+05	-4.07968056645324e-03,-2.82444348309970e-01
1.70787078707890e+05	-4.08093543127889e-03,-2.87555636286838e-01
1.70797079707990e+05	-4.08219419263516e-03,-2.92668205418516e-01
1.70807080708090e+05	-4.08345685374992e-03,-2.97782060563850e-01
1.70817081708190e+05	-4.08472341786451e-03,-3.02897206585377e-01
1.70827082708290e+05	-4.08599388823377e-03,-3.08013648349573e-01
1.70837083708390e+05	-4.08726826812607e-03,-3.13131390726606e-01
1.70847084708490e+05	-4.08854656082335e-03,-3.18250438590653e-01
1.70857085708591e+05	-4.08982876962103e-03,-3.23370796819524e-01
1.70867086708691e+05	-4.09111489782820e-03,-3.28492470295097e-01
1.70877087708791e+05	-4.09240494876750e-03,-3.33615463903011e-01
1.70887088708891e+05	-4.09369892577521e-03,-3.38739782532865e-01
1.70897089708991e+05	-4.09499683220126e-03,-3.43865431078176e-01
1.70907090709091e+05	-4.09629867140927e-03,-3.48992414436435e-01
1.70917091709191e+05	-4.09760444677648e-03,-3.54120737509003e-01
1.70927092709291e+05	-4.09891416169393e-03,-3.59250405201302e-01
1.70937093709391e+05	-4.10022781956631e-03,-3.64381422422676e-01
1.70947094709491e+05	-4.10154542381211e-03,-3.69513794086549e-01
1.70957095709591e+05	-4.10286697786358e-03,-3.74647525110291e-01
1.70967096709691e+05	-4.10419248516677e-03,-3.79782620415361e-01
1.70977097709791e+05	-4.10552194918154e-03,-3.84919084927295e-01
1.70987098709891e+05	-4.10685537338158e-03,-3.90056923575624e-01
1.70997099709991e+05	-4.10819276125449e-03,-3.95196141294089e-01
1.71007100710091e+05	-4.10953411630170e-03,-4.00336743020446e-01
1.71017101710191e+05	-4.11087944203858e-03,-4.05478733696631e-01
1.71027102710291e+05	-4.11222874199441e-03,-4.10622118268709e-01
1.71037103710391e+05	-4.11358201971244e-03,-4.15766901686913e-01
1.71047104710491e+05	-4.11493927874987e-03,-4.20913088905636e-01
1.71057105710591e+05	-4.11630052267792e-03,-4.26060684883485e-01
1.71067106710691e+05	-4.11766575508181e-03,-4.31209694583292e-01
1.71077107710791e+05	-4.11903497956084e-03,-4.36360122972135e-01
1.71087108710891e+05	-4.12040819972831e-03,-4.41511975021259e-01
1.71097109710991e+05	-4.12178541921170e-03,-4.46665255706334e-01
1.71107110711091e+05	-4.12316664165249e-03,-4.51819970007094e-01
1.71117111711191e+05	-4.12455187070641e-03,-4.56976122907799e-01
1.71127112711291e+05	-4.12594111004324e-03,-4.62133719396842e-01
1.71137113711391e+05	-4.12733436334705e-03,-4.67292764467150e-01
1.71147114711491e+05	-4.12873163431604e-03,-4.72453263115816e-01
1.71157115711591e+05	-4.13013292666267e-03,-4.77615220344425e-01
1.71167116711691e+05	-4.13153824411364e-03,-4.82778641158886e-01
1.71177117711791e+05	-4.13294759040996e-03,-4.87943530569592e-01
1.71187118711891e+05	-4.13436096930688e-03,-4.93109893591265e-01
1.71197119711991e+05	-4.13577838457404e-03,-4.98277735243136e-01
1.71207120712091e+05	-4.13719983999541e-03,-5.03447060548933e-01
1.71217121712191e+05	-4.13862533936933e-03,-5.08617874536768e-01
1.71227122712291e+05	-4.14005488650852e-03,-5.13790182239304e-01
1.71237123712391e+05	-4.14148848524017e-03,-5.18963988693741e-01
1.71247124712491e+05	-4.14292613940590e-03,-5.24139298941770e-01
1.71257125712591e+05	-4.14436785286178e-03,-5.29316118029668e-01
1.71267126712691e+05	-4.14581362947839e-03,-5.34494451008221e-01
1.71277127712791e+05	-4.14726347314088e-03,-5.39674302932874e-01
1.71287128712891e+05	-4.14871738774889e-03,-5.44855678863691e-01
1.71297129712991e+05	-4.15017537721665e-03,-5.50038583865249e-01
1.71307130713091e+05	-4.15163744547301e-03,-5.55223023006859e-01
1.71317131713191e+05	-4.15310359646143e-03,-5.60409001362500e-01
1.71327132713291e+05	-4.15457383414003e-03,-5.65596524010786e-01
1.71337133713391e+05	-4.15604816248161e-03,-5.70785596035025e-01
1.71347134713491e+05	-4.15752658547364e-03,-5.75976222523251e-01
1.71357135713591e+05	-4.15900910711838e-03,-5.81168408568279e-01
1.71367136713691e+05	-4.16049573143278e-03,-5.86362159267585e-01
1.71377137713792e+05	-4.16198646244863e-03,-5.91557479723493e-01
1.71387138713892e+05	-4.16348130421249e-03,-5.96754375043072e-01
1.71397139713992e+05	-4.16498026078576e-03,-6.01952850338213e-01
1.71407140714092e+05	-4.16648333624472e-03,-6.07152910725659e-01
1.71417141714192e+05	-4.16799053468053e-03,-6.12354561326944e-01
1.71427142714292e+05	-4.16950186019925e-03,-6.17557807268472e-01
1.71437143714392e+05	-4.17101731692188e-03,-6.22762653681546e-01
1.71447144714492e+05	-4.17253690898443e-03,-6.27969105702394e-01
1.71457145714592e+05	-4.17406064053786e-03,-6.33177168472121e-01
1.71467146714692e+05	-4.17558851574818e-03,-6.38386847136775e-01
1.71477147714792e+05	-4.17712053879643e-03,-6.43598146847371e-01
1.71487148714892e+05	-4.17865671387874e-03,-6.48811072759863e-01
1.71497149714992e+05	-4.18019704520638e-03,-6.54025630035293e-01
1.71507150715092e+05	-4.18174153700567e-03,-6.59241823839563e-01
1.71517151715192e+05	-4.18329019351816e-03,-6.64459659343754e-01
1.71527152715292e+05	-4.18484301900059e-03,-6.69679141723927e-01
1.71537153715392e+05	-4.18640001772489e-03,-6.74900276161191e-01
1.71547154715492e+05	-4.18796119397823e-03,-6.80123067841757e-01
1.71557155715592e+05	-4.18952655206309e-03,-6.85347521957010e-01
1.71567156715692e+05	-4.19109609629721e-03,-6.90573643703326e-01
1.71577157715792e+05	-4.19266983101371e-03,-6.95801438282353e-01
1.71587158715892e+05	-4.19424776056102e-03,-7.01030910900817e-01
1.71597159715992e+05	-4.19582988930302e-03,-7.06262066770727e-01
1.71607160716092e+05	-4.19741622161894e-03,-7.11494911109133e-01
1.71617161716192e+05	-4.19900676190350e-03,-7.16729449138444e-01
1.71627162716292e+05	-4.20060151456688e-03,-7.21965686086234e-01
1.71637163716392e+05	-4.20220048403477e-03,-7.27203627185383e-01
1.71647164716492e+05	-4.20380367474843e-03,-7.32443277674048e-01
1.71657165716592e+05	-4.20541109116462e-03,-7.37684642795634e-01
1.71667166716692e+05	-4.20702273775573e-03,-7.42927727798886e-01
1.71677167716792e+05	-4.20863861900978e-03,-7.48172537937920e-01
1.71687168716892e+05	-4.21025873943044e-03,-7.53419078472158e-01
1.71697169716992e+05	-4.21188310353706e-03,-7.58667354666420e-01
1.71707170717092e+05	-4.21351171586469e-03,-7.63917371790916e-01
1.71717171717192e+05	-4.21514458096416e-03,-7.69169135121279e-01
1.71727172717292e+05	-4.21678170340205e-03,-7.74422649938562e-01
1.71737173717392e+05	-4.21842308776075e-03,-7.79677921529265e-01
1.71747174717492e+05	-4.22006873863850e-03,-7.84934955185396e-01
1.71757175717592e+05	-4.22171866064940e-03,-7.90193756204428e-01
1.71767176717692e+05	-4.22337285842342e-03,-7.95454329889288e-01
1.71777177717792e+05	-4.22503133660653e-03,-8.00716681548594e-01
1.71787178717892e+05	-4.22669409986059e-03,-8.05980816496373e-01
1.71797179717992e+05	-4.22836115286349e-03,-8.11246740052245e-01
1.71807180718092e+05	-4.23003250030914e-03,-8.16514457541486e-01
1.71817181718192e+05	-4.23170814690748e-03,-8.21783974294904e-01
1.71827182718292e+05	-4.23338809738460e-03,-8.27055295649016e-01
1.71837183718392e+05	-4.23507235648264e-03,-8.32328426945922e-01
1.71847184718492e+05	-4.23676092895992e-03,-8.37603373533406e-01
1.71857185718592e+05	-4.23845381959095e-03,-8.42880140764971e-01
1.71867186718692e+05	-4.24015103316646e-03,-8.48158733999841e-01
1.71877187718792e+05	-4.24185257449339e-03,-8.53439158602906e-01
1.71887188718892e+05	-4.24355844839503e-03,-8.58721419944887e-01
1.71897189718993e+05	-4.24526865971092e-03,-8.64005523402228e-01
1.71907190719093e+05	-4.24698321329696e-03,-8.69291474357146e-01
1.71917191719193e+05	-4.24870211402547e-03,-8.74579278197762e-01
1.71927192719293e+05	-4.25042536678512e-03,-8.79868940317913e-01
1.71937193719393e+05	-4.25215297648109e-03,-8.85160466117376e-01
1.71947194719493e+05	-4.25388494803496e-03,-8.90453861001714e-01
1.71957195719593e+05	-4.25562128638493e-03,-8.95749130382546e-01
1.71967196719693e+05	-4.25736199648562e-03,-9.01046279677161e-01
1.71977197719793e+05	-4.25910708330835e-03,-9.06345314309043e-01
1.71987198719893e+05	-4.26085655184099e-03,-9.11646239707448e-01
1.71997199719993e+05	-4.26261040708806e-03,-9.16949061307703e-01
1.72007200720093e+05	-4.26436865407074e-03,-9.22253784551020e-01
1.72017201720193e+05	-4.26613129782702e-03,-9.27560414884807e-01
1.72027202720293e+05	-4.26789834341152e-03,-9.32868957762340e-01
1.72037203720393e+05	-4.26966979589574e-03,-9.38179418643049e-01
1.72047204720493e+05	-4.27144566036794e-03,-9.43491802992425e-01
1.72057205720593e+05	-4.27322594193328e-03,-9.48806116282036e-01
1.72067206720693e+05	-4.27501064571378e-03,-9.54122363989617e-01
1.72077207720793e+05	-4.27679977684840e-03,-9.59440551598990e-01
1.72087208720893e+05	-4.27859334049304e-03,-9.64760684600160e-01
1.72097209720993e+05	-4.28039134182063e-03,-9.70082768489368e-01
1.72107210721093e+05	-4.28219378602110e-03,-9.75406808768972e-01
1.72117211721193e+05	-4.28400067830147e-03,-9.80732810947632e-01
1.72127212721293e+05	-4.28581202388584e-03,-9.86060780540197e-01
1.72137213721393e+05	-4.28762782801547e-03,-9.91390723067835e-01
1.72147214721493e+05	-4.28944809594880e-03,-9.96722644057985e-01
1.72157215721593e+05	-4.29127283296145e-03,-1.00205654904438e+00
1.72167216721693e+05	-4.29310204434635e-03,-1.00739244356716e+00
1.72177217721793e+05	-4.29493573541363e-03,-1.01273033317270e+00
1.72187218721893e+05	-4.29677391149081e-03,-1.01807022341387e+00
1.72197219721993e+05	-4.29861657792271e-03,-1.02341211984980e+00
1.72207220722093e+05	-4.30046374007163e-03,-1.02875602804621e+00
1.72217221722193e+05	-4.30231540331722e-03,-1.03410195357513e+00
1.72227222722293e+05	-4.30417157305664e-03,-1.03944990201511e+00
1.72237223722393e+05	-4.30603225470452e-03,-1.04479987895110e+00
1.72247224722493e+05	-4.30789745369311e-03,-1.05015188997471e+00
1.72257225722593e+05	-4.30976717547218e-03,-1.05550594068396e+00
1.72267226722693e+05	-4.31164142550914e-03,-1.06086203668346e+00
1.72277227722793e+05	-4.31352020928905e-03,-1.06622018358437e+00
1.72287228722893e+05	-4.31540353231467e-03,-1.07158038700446e+00
1.72297229722993e+05	-4.31729140010652e-03,-1.07694265256813e+00
1.72307230723093e+05	-4.31918381820283e-03,-1.08230698590634e+00
1.72317231723193e+05	-4.32108079215974e-03,-1.08767339265682e+00
1.72327232723293e+05	-4.32298232755115e-03,-1.09304187846392e+00
1.72337233723393e+05	-4.32488842996890e-03,-1.09841244897869e+00
1.72347234723493e+05	-4.32679910502273e-03,-1.10378510985891e+00
1.72357235723593e+05	-4.32871435834041e-03,-1.10915986676915e+00
1.72367236723693e+05	-4.33063419556761e-03,-1.11453672538063e+00
1.72377237723793e+05	-4.33255862236818e-03,-1.11991569137159e+00
1.72387238723893e+05	-4.33448764442392e-03,-1.12529677042679e+00
1.72397239723993e+05	-4.33642126743488e-03,-1.13067996823809e+00
1.72407240724093e+05	-4.33835949711919e-03,-1.13606529050402e+00
1.72417241724194e+05	-4.34030233921325e-03,-1.14145274293014e+00
1.72427242724294e+05	-4.34224979947166e-03,-1.14684233122878e+00
1.72437243724394e+05	-4.34420188366734e-03,-1.15223406111933e+00
1.72447244724494e+05	-4.34615859759151e-03,-1.15762793832800e+00
1.72457245724594e+05	-4.34811994705379e-03,-1.16302396858806e+00
1.72467246724694e+05	-4.35008593788219e-03,-1.16842215763975e+00
1.72477247724794e+05	-4.35205657592319e-03,-1.17382251123034e+00
1.72487248724894e+05	-4.35403186704176e-03,-1.17922503511415e+00
1.72497249724994e+05	-4.35601181712139e-03,-1.18462973505253e+00
1.72507250725094e+05	-4.35799643206416e-03,-1.19003661681389e+00
1.72517251725194e+05	-4.35998571779076e-03,-1.19544568617385e+00
1.72527252725294e+05	-4.36197968024052e-03,-1.20085694891503e+00
1.72537253725394e+05	-4.36397832537156e-03,-1.20627041082739e+00
1.72547254725494e+05	-4.36598165916065e-03,-1.21168607770792e+00
1.72557255725594e+05	-4.36798968760336e-03,-1.21710395536083e+00
1.72567256725694e+05	-4.37000241671415e-03,-1.22252404959761e+00
1.72577257725794e+05	-4.37201985252628e-03,-1.22794636623696e+00
1.72587258725894e+05	-4.37404200109200e-03,-1.23337091110489e+00
1.72597259725994e+05	-4.37606886848241e-03,-1.23879769003462e+00
1.72607260726094e+05	-4.37810046078775e-03,-1.24422670886684e+00
1.72617261726194e+05	-4.38013678411718e-03,-1.24965797344939e+00
1.72627262726294e+05	-4.38217784459905e-03,-1.25509148963766e+00
1.72637263726394e+05	-4.38422364838077e-03,-1.26052726329434e+00
1.72647264726494e+05	-4.38627420162896e-03,-1.26596530028951e+00
1.72657265726594e+05	-4.38832951052947e-03,-1.27140560650078e+00
1.72667266726694e+05	-4.39038958128738e-03,-1.27684818781313e+00
1.72677267726794e+05	-4.39245442012712e-03,-1.28229305011909e+00
1.72687268726894e+05	-4.39452403329243e-03,-1.28774019931861e+00
1.72697269726994e+05	-4.39659842704651e-03,-1.29318964131932e+00
1.72707270727094e+05	-4.39867760767194e-03,-1.29864138203629e+00
1.72717271727194e+05	-4.40076158147083e-03,-1.30409542739221e+00
1.72727272727294e+05	-4.40285035476483e-03,-1.30955178331736e+00
1.72737273727394e+05	-4.40494393389513e-03,-1.31501045574970e+00
1.72747274727494e+05	-4.40704232522257e-03,-1.32047145063475e+00
1.72757275727594e+05	-4.40914553512767e-03,-1.32593477392582e+00
1.72767276727694e+05	-4.41125357001066e-03,-1.33140043158384e+00
1.72777277727794e+05	-4.41336643629153e-03,-1.33686842957753e+00
1.72787278727894e+05	-4.41548414041010e-03,-1.34233877388332e+00
1.72797279727994e+05	-4.41760668882602e-03,-1.34781147048542e+00
1.72807280728094e+05	-4.41973408801884e-03,-1.35328652537584e+00
1.72817281728194e+05	-4.42186634448810e-03,-1.35876394455445e+00
1.72827282728294e+05	-4.42400346475329e-03,-1.36424373402892e+00
1.72837283728394e+05	-4.42614545535401e-03,-1.36972589981489e+00
1.72847284728494e+05	-4.42829232284986e-03,-1.37521044793574e+00
1.72857285728594e+05	-4.43044407382066e-03,-1.38069738442293e+00
1.72867286728694e+05	-4.43260071486638e-03,-1.38618671531577e+00
1.72877287728794e+05	-4.43476225260725e-03,-1.39167844666164e+00
1.72887288728894e+05	-4.43692869368374e-03,-1.39717258451579e+00
1.72897289728994e+05	-4.43910004475671e-03,-1.40266913494165e+00
1.72907290729094e+05	-4.44127631250737e-03,-1.40816810401056e+00
1.72917291729194e+05	-4.44345750363735e-03,-1.41366949780201e+00
1.72927292729294e+05	-4.44564362486878e-03,-1.41917332240361e+00
1.72937293729394e+05	-4.44783468294431e-03,-1.42467958391105e+00
1.72947294729495e+05	-4.45003068462717e-03,-1.43018828842818e+00
1.72957295729595e+05	-4.45223163670121e-03,-1.43569944206706e+00
1.72967296729695e+05	-4.45443754597096e-03,-1.44121305094789e+00
1.72977297729795e+05	-4.45664841926169e-03,-1.44672912119917e+00
1.72987298729895e+05	-4.45886426341940e-03,-1.45224765895759e+00
1.72997299729995e+05	-4.46108508531098e-03,-1.45776867036819e+00
1.73007300730095e+05	-4.46331089182415e-03,-1.46329216158425e+00
1.73017301730195e+05	-4.46554168986758e-03,-1.46881813876743e+00
1.73027302730295e+05	-4.46777748637092e-03,-1.47434660808773e+00
1.73037303730395e+05	-4.47001828828483e-03,-1.47987757572351e+00
1.73047304730495e+05	-4.47226410258108e-03,-1.48541104786159e+00
1.73057305730595e+05	-4.47451493625252e-03,-1.49094703069715e+00
1.73067306730695e+05	-4.47677079631325e-03,-1.49648553043396e+00
1.73077307730795e+05	-4.47903168979856e-03,-1.50202655328412e+00
1.73087308730895e+05	-4.48129762376507e-03,-1.50757010546840e+00
1.73097309730995e+05	-4.48356860529065e-03,-1.51311619321596e+00
1.73107310731095e+05	-4.48584464147471e-03,-1.51866482276469e+00
1.73117311731195e+05	-4.48812573943793e-03,-1.52421600036087e+00
1.73127312731295e+05	-4.49041190632263e-03,-1.52976973225961e+00
1.73137313731395e+05	-4.49270314929260e-03,-1.53532602472455e+00
1.73147314731495e+05	-4.49499947553331e-03,-1.54088488402808e+00
1.73157315731595e+05	-4.49730089225176e-03,-1.54644631645112e+00
1.73167316731695e+05	-4.49960740667679e-03,-1.55201032828354e+00
1.73177317731795e+05	-4.50191902605891e-03,-1.55757692582378e+00
1.73187318731895e+05	-4.50423575767053e-03,-1.56314611537922e+00
1.73197319731995e+05	-4.50655760880590e-03,-1.56871790326597e+00
1.73207320732095e+05	-4.50888458678116e-03,-1.57429229580894e+00
